epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
42; 0.050; 0.000011; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.009, max=0.005}; 12; 7; 3
43; 0.050; 0.000011; 0.008673; 0.095365; 0.082878; 0.046763; 0.364000; {min=-0.019, max=0.010}; {min=-0.022, max=0.020}; 13; 6; 1
43; 0.050; 0.000014; 0.008673; 0.221018; 0.203352; 0.146067; 0.334559; {min=-0.058, max=0.023}; {min=-0.057, max=0.041}; 12; 7; 2
43; 0.050; 0.000013; 0.008673; 0.057186; 0.033532; 0.017344; 0.502890; {min=-0.007, max=0.004}; {min=-0.009, max=0.003}; 10; 9; 3
44; 0.050; 0.000014; 0.008673; 0.095365; 0.082878; 0.046763; 0.364000; {min=-0.019, max=0.010}; {min=-0.022, max=0.018}; 13; 6; 1
44; 0.050; 0.000015; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.055, max=0.024}; 17; 2; 2
44; 0.050; 0.000006; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.008, max=0.005}; 12; 7; 3
45; 0.050; 0.000013; 0.008673; 0.095365; 0.085547; 0.048818; 0.345455; {min=-0.020, max=0.010}; {min=-0.022, max=0.017}; 14; 5; 1
45; 0.050; 0.000007; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.056, max=0.023}; 17; 2; 2
45; 0.050; 0.000014; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.007, max=0.005}; 12; 7; 3
46; 0.050; 0.000010; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.024, max=0.016}; 13; 6; 1
46; 0.050; 0.000013; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.056, max=0.024}; 17; 2; 2
46; 0.050; 0.000018; 0.008673; 0.057186; 0.042854; 0.022329; 0.530806; {min=-0.007, max=0.004}; {min=-0.007, max=0.005}; 13; 6; 3
47; 0.050; 0.000016; 0.008673; 0.095365; 0.085547; 0.048818; 0.345455; {min=-0.020, max=0.010}; {min=-0.021, max=0.014}; 14; 5; 1
47; 0.050; 0.000010; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.056, max=0.023}; 17; 2; 2
47; 0.050; 0.000006; 0.008673; 0.057186; 0.029030; 0.014952; 0.496689; {min=-0.006, max=0.004}; {min=-0.008, max=0.003}; 9; 10; 3
48; 0.050; 0.000005; 0.008673; 0.095365; 0.086758; 0.048818; 0.389344; {min=-0.020, max=0.010}; {min=-0.023, max=0.014}; 12; 7; 1
48; 0.050; 0.000016; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.056, max=0.023}; 17; 2; 2
48; 0.050; 0.000014; 0.008673; 0.057186; 0.045411; 0.023724; 0.528889; {min=-0.007, max=0.004}; {min=-0.025, max=0.005}; 14; 5; 3
49; 0.050; 0.000006; 0.008673; 0.095365; 0.091527; 0.051901; 0.386973; {min=-0.017, max=0.010}; {min=-0.024, max=0.028}; 13; 6; 1
49; 0.050; 0.000011; 0.008673; 0.221018; 0.199350; 0.147673; 0.306667; {min=-0.059, max=0.023}; {min=-0.057, max=0.022}; 16; 3; 2
49; 0.050; 0.000009; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.008, max=0.004}; 12; 7; 3
50; 0.050; 0.000012; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.023, max=0.013}; 13; 6; 1
50; 0.050; 0.000010; 0.008673; 0.221018; 0.212291; 0.152488; 0.349265; {min=-0.061, max=0.023}; {min=-0.059, max=0.020}; 12; 7; 2
