epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
51; 0.490; 0.001255; 0.045147; 0.175423; 0.119323; 0.068859; 0.446667; {min=-0.032, max=0.019}; {min=-0.134, max=0.092}; 100; 99; 1
51; 0.490; 0.001042; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.134, max=0.098}; 103; 96; 2
51; 0.490; 0.001279; 0.045147; 0.080512; 0.048157; 0.025518; 0.426667; {min=-0.013, max=0.007}; {min=-0.128, max=0.092}; 83; 116; 3
52; 0.480; 0.001152; 0.045147; 0.175423; 0.122885; 0.070915; 0.460000; {min=-0.034, max=0.019}; {min=-0.130, max=0.102}; 89; 110; 1
52; 0.480; 0.001005; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.132, max=0.099}; 107; 92; 2
52; 0.480; 0.000992; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.014, max=0.007}; {min=-0.128, max=0.101}; 91; 108; 3
53; 0.470; 0.000888; 0.045147; 0.175423; 0.117542; 0.067831; 0.440000; {min=-0.038, max=0.019}; {min=-0.127, max=0.104}; 87; 112; 1
53; 0.470; 0.000822; 0.045147; 0.383532; 0.203684; 0.150883; 0.313333; {min=-0.061, max=0.039}; {min=-0.131, max=0.095}; 101; 98; 2
53; 0.470; 0.000903; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.014, max=0.007}; {min=-0.128, max=0.099}; 92; 107; 3
54; 0.460; 0.001047; 0.045147; 0.175423; 0.119323; 0.068859; 0.446667; {min=-0.032, max=0.019}; {min=-0.128, max=0.101}; 94; 105; 1
54; 0.460; 0.000874; 0.045147; 0.383532; 0.203684; 0.150883; 0.313333; {min=-0.061, max=0.039}; {min=-0.130, max=0.095}; 101; 98; 2
54; 0.460; 0.000974; 0.045147; 0.080512; 0.046652; 0.024721; 0.413333; {min=-0.014, max=0.007}; {min=-0.128, max=0.098}; 96; 103; 3
